Datetime,Open,High,Low,Close,Volume
2026-04-30 00:00:00,4561.3250,4582.1780,4555.4580,4555.8550,7.3445
2026-04-30 04:00:00,4555.8350,4605.4650,4540.5450,4598.2950,8.5725
2026-04-30 08:00:00,4598.3250,4646.7050,4597.1550,4630.0150,12.0519
2026-04-30 12:00:00,4630.1050,4645.8450,4609.2550,4615.0450,15.2487
2026-04-30 16:00:00,4615.0750,4627.2750,4605.1580,4616.9250,9.5175
2026-04-30 20:00:00,4617.0450,4635.0850,4615.2150,4626.3950,2.5042
2026-05-01 00:00:00,4626.3050,4635.6950,4613.7350,4626.4150,3.7825
2026-05-01 04:00:00,4626.4350,4628.4380,4575.5550,4577.8850,4.4912
2026-05-01 08:00:00,4577.8380,4582.2250,4560.0450,4578.5250,5.1243
2026-05-01 12:00:00,4578.4650,4660.0650,4574.7650,4643.0550,13.7326
2026-05-01 16:00:00,4642.9850,4649.7950,4608.6250,4610.6150,9.1997
2026-05-01 20:00:00,4610.7350,4616.6350,4606.8050,4613.5580,1.0784
2026-05-02 00:00:00,4613.5580,4613.5580,4613.5580,4613.5580,0.0000
2026-05-02 04:00:00,4613.5580,4613.5580,4613.5580,4613.5580,0.0000
2026-05-02 08:00:00,4613.5580,4613.5580,4613.5580,4613.5580,0.0000
2026-05-02 12:00:00,4613.5580,4613.5580,4613.5580,4613.5580,0.0000
2026-05-02 16:00:00,4613.5580,4613.5580,4613.5580,4613.5580,0.0000
2026-05-02 20:00:00,4613.5580,4613.5580,4613.5580,4613.5580,0.0000
2026-05-03 00:00:00,4613.5580,4613.5580,4613.5580,4613.5580,0.0000
2026-05-03 04:00:00,4613.5580,4613.5580,4613.5580,4613.5580,0.0000
2026-05-03 08:00:00,4613.5580,4613.5580,4613.5580,4613.5580,0.0000
2026-05-03 12:00:00,4613.5580,4613.5580,4613.5580,4613.5580,0.0000
2026-05-03 16:00:00,4613.5580,4613.5580,4613.5580,4613.5580,0.0000
2026-05-03 20:00:00,4613.5580,4637.3550,4611.1050,4613.6050,1.9426
2026-05-04 00:00:00,4613.5780,4618.3650,4590.7950,4614.8350,5.3746
2026-05-04 04:00:00,4614.7950,4615.2750,4577.7550,4578.8350,5.7682
2026-05-04 08:00:00,4578.7750,4584.3750,4525.8550,4560.2150,8.8600
2026-05-04 12:00:00,4560.1650,4583.0050,4512.0550,4521.4550,14.7661
2026-05-04 16:00:00,4521.3750,4531.3150,4500.6650,4517.5850,11.9801
2026-05-04 20:00:00,4517.5950,4524.5350,4511.6050,4518.8150,1.7381
2026-05-05 00:00:00,4518.8250,4546.5650,4513.2650,4534.3850,4.2515
2026-05-05 04:00:00,4534.3950,4558.0550,4527.7250,4545.2850,5.6406
2026-05-05 08:00:00,4545.3750,4564.8450,4539.8150,4562.7550,7.1101
2026-05-05 12:00:00,4562.4850,4586.4150,4554.1150,4568.3250,11.7458
2026-05-05 16:00:00,4568.3050,4568.8750,4551.3850,4554.4850,6.6603
2026-05-05 20:00:00,4555.0050,4595.4250,4545.9750,4593.7750,3.4935
2026-05-06 00:00:00,4593.7350,4651.7550,4588.0150,4643.4550,6.8690
2026-05-06 04:00:00,4643.4750,4681.7150,4643.2250,4681.4950,6.1586
2026-05-06 08:00:00,4681.1650,4722.8250,4671.4350,4691.7480,10.6688
2026-05-06 12:00:00,4691.9950,4717.2050,4660.1950,4687.6250,15.2346
2026-05-06 16:00:00,4687.4550,4700.0250,4678.8450,4692.2450,9.6779
2026-05-06 20:00:00,4692.2150,4699.6250,4685.0050,4698.7450,2.1428
2026-05-07 00:00:00,4698.6950,4721.2250,4684.9650,4698.8350,7.1439
2026-05-07 04:00:00,4698.8650,4750.3750,4692.0950,4743.1250,7.8655
2026-05-07 08:00:00,4743.1250,4753.2750,4721.6650,4742.6050,9.7172
2026-05-07 12:00:00,4742.7850,4764.5950,4726.2550,4729.0450,15.9085
2026-05-07 16:00:00,4729.1650,4729.5950,4687.5650,4702.7450,16.4962
2026-05-07 20:00:00,4702.7050,4718.9150,4675.6480,4704.1450,3.6451
2026-05-08 00:00:00,4704.0850,4732.6150,4693.8350,4719.4550,6.5745
2026-05-08 04:00:00,4719.4350,4734.3550,4696.7350,4707.5950,7.4453
2026-05-08 08:00:00,4707.6450,4727.7480,4706.4050,4717.5850,7.7515
2026-05-08 12:00:00,4717.6150,4749.2450,4701.7080,4706.9850,14.6983
2026-05-08 16:00:00,4707.0150,4728.8250,4705.3150,4723.7650,7.5364
2026-05-08 20:00:00,4723.7750,4724.1250,4711.4150,4712.6550,1.0339
2026-05-09 00:00:00,4712.6550,4712.6550,4712.6550,4712.6550,0.0000
2026-05-09 04:00:00,4712.6550,4712.6550,4712.6550,4712.6550,0.0000
2026-05-09 08:00:00,4712.6550,4712.6550,4712.6550,4712.6550,0.0000
2026-05-09 12:00:00,4712.6550,4712.6550,4712.6550,4712.6550,0.0000
2026-05-09 16:00:00,4712.6550,4712.6550,4712.6550,4712.6550,0.0000
2026-05-09 20:00:00,4712.6550,4712.6550,4712.6550,4712.6550,0.0000
2026-05-10 00:00:00,4712.6550,4712.6550,4712.6550,4712.6550,0.0000
2026-05-10 04:00:00,4712.6550,4712.6550,4712.6550,4712.6550,0.0000
2026-05-10 08:00:00,4712.6550,4712.6550,4712.6550,4712.6550,0.0000
2026-05-10 12:00:00,4712.6550,4712.6550,4712.6550,4712.6550,0.0000
2026-05-10 16:00:00,4712.6550,4712.6550,4712.6550,4712.6550,0.0000
2026-05-10 20:00:00,4712.6550,4712.6550,4678.1650,4691.4650,2.6085
2026-05-11 00:00:00,4691.3950,4705.2450,4670.1250,4678.4650,8.3044
2026-05-11 04:00:00,4678.4950,4680.6550,4647.8250,4667.5950,7.0900
2026-05-11 08:00:00,4667.6350,4678.5750,4650.3350,4674.3050,7.2701
2026-05-11 12:00:00,4674.6950,4748.4850,4667.2950,4731.9450,13.9577
2026-05-11 16:00:00,4732.1550,4736.0580,4707.7150,4733.3150,7.1472
2026-05-11 20:00:00,4733.3250,4769.4050,4729.7350,4767.2150,2.3250
2026-05-12 00:00:00,4767.2150,4773.3350,4717.8850,4719.9350,7.8895
2026-05-12 04:00:00,4719.9050,4730.1350,4686.9350,4699.6150,7.6859
2026-05-12 08:00:00,4699.6950,4708.9850,4684.9350,4706.3950,8.2976
2026-05-12 12:00:00,4706.4950,4711.4550,4638.2250,4666.0250,16.4904
2026-05-12 16:00:00,4665.9950,4715.5180,4664.0450,4715.4350,10.1785
2026-05-12 20:00:00,4715.3550,4723.7550,4701.4360,4716.6950,3.5508
2026-05-13 00:00:00,4716.9050,4726.6180,4687.1980,4695.7550,7.9528
2026-05-13 04:00:00,4695.7650,4715.1550,4693.2750,4702.5650,6.8411
2026-05-13 08:00:00,4702.4950,4710.2950,4685.7550,4697.2650,7.2020
2026-05-13 12:00:00,4696.9950,4701.2850,4669.4150,4695.3650,13.6674
2026-05-13 16:00:00,4695.3650,4709.6350,4677.4250,4688.0250,8.3918
2026-05-13 20:00:00,4687.9650,4701.8550,4685.8350,4696.4150,1.7721
2026-05-14 00:00:00,4696.3950,4706.8650,4673.6650,4674.6450,9.3821
2026-05-14 04:00:00,4674.6950,4718.5680,4668.1650,4692.9950,8.8665
2026-05-14 08:00:00,4692.9350,4706.4450,4688.3350,4694.1650,7.2672
2026-05-14 12:00:00,4693.5180,4709.7480,4665.9750,4685.5850,16.8055
2026-05-14 16:00:00,4685.4380,4686.6380,4652.6750,4653.8180,9.9160
2026-05-14 20:00:00,4653.8380,4665.1450,4643.9650,4651.9750,3.8412
2026-05-15 00:00:00,4651.9350,4658.1250,4607.0250,4615.2450,12.1314
2026-05-15 04:00:00,4615.2950,4621.4650,4556.2450,4570.6850,11.4610
2026-05-15 08:00:00,4570.5750,4572.4850,4531.7050,4551.8550,12.5733
