Datetime,Open,High,Low,Close,Volume
2025-10-17 06:00:00,4365.8250,4369.3850,4354.4350,4358.6550,0.6554
2025-10-17 06:15:00,4358.5750,4364.3050,4355.9250,4361.3150,0.8205
2025-10-17 06:30:00,4361.3450,4364.9850,4346.5450,4363.8050,0.8725
2025-10-17 06:45:00,4363.7750,4367.1650,4356.7080,4359.8450,0.5721
2025-10-17 07:00:00,4359.9150,4361.6350,4351.5450,4355.1850,0.9074
2025-10-17 07:15:00,4355.1550,4356.9450,4308.2350,4338.0480,1.2448
2025-10-17 07:30:00,4338.0480,4349.1650,4330.1180,4345.2150,1.3501
2025-10-17 07:45:00,4345.1350,4348.8750,4329.5550,4342.0850,1.0397
2025-10-17 08:00:00,4342.1650,4347.1150,4320.7450,4333.7150,1.2691
2025-10-17 08:15:00,4333.7550,4349.5050,4333.7550,4341.1550,0.9681
2025-10-17 08:30:00,4341.1550,4346.6050,4332.6150,4345.9650,0.7966
2025-10-17 08:45:00,4345.9580,4349.4950,4339.8550,4347.4180,0.8668
2025-10-17 09:00:00,4347.4180,4348.1480,4340.4650,4341.5850,0.7617
2025-10-17 09:15:00,4341.6450,4342.5250,4332.0850,4335.1850,0.6650
2025-10-17 09:30:00,4335.1650,4344.9580,4333.4750,4338.0350,0.5752
2025-10-17 09:45:00,4338.0350,4341.8180,4335.1950,4339.9850,0.4804
2025-10-17 10:00:00,4339.9350,4341.9650,4337.8980,4337.8980,0.4267
2025-10-17 10:15:00,4337.8980,4341.3350,4335.9250,4340.9550,0.5982
2025-10-17 10:30:00,4340.9950,4341.4150,4319.4150,4331.0650,0.9003
2025-10-17 10:45:00,4331.0950,4337.2850,4326.5950,4327.3950,0.7331
2025-10-17 11:00:00,4327.3550,4335.7550,4316.3550,4319.3250,1.1315
2025-10-17 11:15:00,4319.3550,4332.4090,4318.2850,4321.8980,2.2725
2025-10-17 11:30:00,4321.8980,4322.5690,4303.1650,4307.2950,1.9524
2025-10-17 11:45:00,4307.2750,4314.0350,4286.4350,4286.7950,1.3654
2025-10-17 12:00:00,4286.7750,4316.2950,4283.3550,4314.9390,1.3238
2025-10-17 12:15:00,4314.9190,4315.4350,4291.7780,4293.0390,1.5534
2025-10-17 12:30:00,4293.0390,4315.3550,4290.9550,4314.2550,1.2713
2025-10-17 12:45:00,4314.2250,4319.7850,4310.5650,4314.2090,1.1833
2025-10-17 13:00:00,4314.3490,4315.9950,4300.8750,4312.8480,1.3168
2025-10-17 13:15:00,4313.0480,4317.2750,4303.6550,4315.9750,0.9390
2025-10-17 13:30:00,4315.8350,4316.7150,4258.1150,4285.8950,1.7657
2025-10-17 13:45:00,4285.9850,4293.2480,4271.3550,4273.4850,2.0735
2025-10-17 14:00:00,4273.6350,4274.2250,4216.5450,4216.9590,2.7780
2025-10-17 14:15:00,4216.8690,4244.7480,4216.4650,4240.3890,2.4722
2025-10-17 14:30:00,4241.2650,4266.1450,4230.1850,4258.4950,1.7501
2025-10-17 14:45:00,4258.9650,4260.2250,4243.4750,4248.6350,2.9148
2025-10-17 15:00:00,4248.6350,4259.1250,4239.8950,4242.0050,2.7375
2025-10-17 15:15:00,4242.0850,4248.8050,4230.6750,4248.0150,1.7063
2025-10-17 15:30:00,4248.0250,4258.9980,4245.3050,4255.2850,0.9985
2025-10-17 15:45:00,4255.2850,4256.1650,4236.0450,4237.2350,0.8816
2025-10-17 16:00:00,4237.2450,4244.7250,4224.9650,4233.6350,1.1287
2025-10-17 16:15:00,4233.4850,4239.1750,4214.6950,4215.2080,1.0279
2025-10-17 16:30:00,4214.6350,4221.1950,4205.5250,4208.1450,1.3068
2025-10-17 16:45:00,4208.2750,4220.4150,4200.0550,4204.4650,1.4446
2025-10-17 17:00:00,4204.5450,4208.8980,4185.4250,4206.3750,1.6883
2025-10-17 17:15:00,4206.4050,4214.1480,4198.7690,4200.6850,1.7649
2025-10-17 17:30:00,4200.6850,4228.2480,4196.1050,4222.1180,1.6274
2025-10-17 17:45:00,4222.1080,4226.0050,4216.4750,4220.6480,1.6881
2025-10-17 18:00:00,4220.7050,4241.3550,4217.7480,4233.0480,1.6149
2025-10-17 18:15:00,4233.0480,4244.4450,4230.7450,4244.3550,0.8104
2025-10-17 18:30:00,4244.3750,4244.4350,4233.8950,4233.9950,0.6290
2025-10-17 18:45:00,4233.9750,4242.0150,4231.7350,4235.3350,0.5560
2025-10-17 19:00:00,4235.6450,4237.7250,4222.3050,4223.3450,0.6249
2025-10-17 19:15:00,4223.7650,4224.8050,4212.3850,4216.2550,0.7736
2025-10-17 19:30:00,4216.2650,4228.8850,4216.2650,4221.6550,0.6054
2025-10-17 19:45:00,4221.6350,4231.2250,4218.1850,4225.3950,0.7682
2025-10-17 20:00:00,4225.7250,4233.7550,4219.7650,4231.6550,0.5992
2025-10-17 20:15:00,4231.6650,4246.0250,4230.7250,4245.4950,0.5108
2025-10-17 20:30:00,4245.4950,4247.6980,4242.1250,4246.5480,0.5605
2025-10-17 20:45:00,4246.3650,4252.1980,4243.2150,4250.8550,0.4989
2025-10-17 21:00:00,4250.8550,4250.8550,4250.8550,4250.8550,0.0000
2025-10-17 21:15:00,4250.8550,4250.8550,4250.8550,4250.8550,0.0000
