s,entry,exit,dir,r,px,sl,tp,stop,reason,mfe,mae,dur_h,m5_macd,m5_hist,m5_rsi,m5_atrp,m5_bbw,m5_stack,m5_above200,m5_volr,m5_cvd20,h1_macd,h1_hist,h1_rsi,h1_atrp,h1_bbw,h1_stack,h1_above200,h1_volr,h1_cvd20,m15_macd,m15_hist,m15_rsi,m15_atrp,m15_bbw,m15_stack,m15_above200,m15_volr,m15_cvd20,h4_macd,h4_hist,h4_rsi,h4_atrp,h4_bbw,h4_stack,h4_above200,h4_volr,h4_cvd20,d1_macd,d1_hist,d1_rsi,d1_atrp,d1_bbw,d1_stack,d1_above200,d1_volr,d1_cvd20,ym
threevol,2024-12-09 01:10:00,2024-12-09 13:45:00,bull,1.815924481838703,2642.56,2642.56,2663.32,10.38,tp,2.1192678227156185,0.7760115606861497,12.583333333333334,-0.031795070593903935,0.0078067742294799895,59.70600474063834,0.1084225864952965,0.6001224919619506,-2.0,1.0,20.309252217997468,1.3776000000000046,0.008640990430096923,0.0070591921759495056,42.81691673655579,0.07580613763371098,0.2575524005796132,1.0,0.0,inf,-4.260199999999968,-7.325953397337214e-05,-0.022545567085336414,43.420178138589634,0.13028849012451318,0.5115139545558219,-1.0,0.0,inf,-1.8623999999999994,-0.07839425571078788,0.026057165843610564,56.11185216582694,0.07938777713412165,0.4669416619307189,-2.0,0.0,0.24488222226302167,-41.22060000000003,-0.23768481651409817,0.0045158224073343755,47.568872715222696,1.1006412766115166,4.552454421665092,-2.0,1.0,0.020530486340715564,422.4444000000001,2024-12
threevol,2024-12-10 13:45:00,2024-12-10 14:35:00,bull,1.5897410057442305,2678.75,2678.75,2688.12,4.68,tp,2.0352564102129413,0.0,0.8333333333333334,0.026267746412202034,-0.007732159650753727,59.165352690991575,0.0883224470968409,0.23782487255161072,2.0,1.0,0.8764920828258222,-0.9198999999999957,0.20154436208748278,0.00681048221359751,68.58622230520582,0.22317660543850595,0.8470841957371623,2.0,1.0,1.5297682169368276,-1.878799999999969,0.0943151458307992,0.013702940443624292,61.394184250859865,0.15068386801415054,0.7874945610713951,2.0,1.0,0.9890187121145566,2.367600000000001,0.29802704563194415,0.13965270727966622,71.68422532640611,0.396886380116421,2.3524174055801796,2.0,1.0,1.012834006189227,19.954299999999968,-0.16112718559568268,0.06336573972325642,53.30839945832856,0.9147188335742079,4.51577951796233,-2.0,1.0,1.0717333797636939,415.98720000000014,2024-12
threevol,2024-12-11 15:00:00,2024-12-12 00:55:00,bull,1.7014185100684456,2709.25,2709.25,2722.33,6.54,tp,2.20718654430875,0.30366972476598003,9.916666666666666,0.06487888657898197,0.012500881310541416,66.36615460432884,0.11422631396290632,0.4756318373339812,2.0,1.0,1.3385915492957747,1.4964000000000044,0.20107265346852357,-0.0009761740167783867,67.42094706789783,0.35265378280070137,0.7534485533905124,2.0,1.0,2.6260286798403394,6.898600000000031,0.09026273269736616,0.029885725396669807,66.25762390183057,0.16174076520834574,0.5118249247051108,2.0,1.0,1.4801018357228994,9.481800000000002,0.5400451091265197,0.13384300894415863,74.82937733186596,0.5226376811778478,3.5447196761244406,2.0,1.0,1.9853244715984146,47.57649999999997,0.005220302113309797,0.18141469524566695,61.198995055556516,0.9215691552980912,4.730489716753892,1.0,1.0,0.9819307707936976,413.5068000000001,2024-12
harmonic,2024-12-20 11:55:00,2025-01-10 14:00:00,bull,4.882006396229592,2603.24,2586.94,2684.73,16.3,tp,5.067975460091619,0.44999999999721363,506.0833333333333,-0.026151555758401345,0.0006247172292394514,49.740177978530426,0.06306285297269017,0.284388682767329,-2.0,1.0,0.6629994209612045,-0.5189999999999956,-0.04101203635791229,0.07454401669290249,51.00774767760731,0.18683941487906822,0.8409784446403317,1.0,0.0,0.5885795125715388,5.2820000000000285,0.019708462950888152,-0.026504503545594974,48.0014485248052,0.09370354035369856,0.22326609160664518,-1.0,0.0,1.0198067170605685,-1.7169999999999987,-0.5642199457348818,-0.061472877805999665,40.72390686145106,0.6502578354430176,3.6342844209368024,-2.0,0.0,0.572289485165794,-51.022800000000025,-0.34027588582247953,-0.2658989114120216,37.63738356164377,1.2193550679352052,4.3967047496471015,-2.0,1.0,1.3312410730347672,-20.54479999999988,2025-01
harmonic,2025-01-10 14:00:00,2025-01-13 12:30:00,bull,-1.1065639544214412,2685.45,2667.42,2775.6,18.03,sl,0.6799223516323917,1.184248474757706,70.5,-0.006636919697157746,0.024448917844902468,57.69751755065833,0.17139408010423754,0.5294817751975373,1.0,1.0,2.1672868467885453,0.8799000000000039,0.14947186136767984,0.013393122455868635,66.14410751625566,0.1898647275398395,0.6687712204706949,2.0,1.0,2.5580200714407213,15.47560000000003,0.018998616447721998,-0.011127168778988233,59.66418433527267,0.1530139750580249,0.287125122953377,2.0,1.0,3.02989645617617,0.023900000000001587,0.33812932521816924,0.06382774529094806,72.71634828354846,0.37465408328514044,1.734933777541213,2.0,1.0,1.6208846064546085,49.59739999999997,0.18122962418350042,0.2018100627197329,60.28106544866912,0.747548032714123,2.586766740143621,1.0,1.0,0.969379909454305,57.13760000000013,2025-01
fvg,2024-11-19 06:50:00,2025-02-05 08:40:00,bull,4.958693345460057,2626.01,2577.89,2866.63,48.12,tp,5.059746467154903,0.9091022443871402,1873.8333333333333,0.006394087972620996,0.00418570868366134,60.983497963857566,0.05516604658847345,0.10132908552056058,2.0,1.0,1.0699491989058225,0.44330000000000536,0.3782364167982748,0.0030576808035667857,80.63183976060712,0.15043270853233612,1.361337047454717,2.0,1.0,0.9210605786072356,22.24260000000003,0.0810701839385493,-0.017675395451145406,61.375823987518515,0.08355645642857196,0.3370205934427698,2.0,1.0,0.8145654071579997,1.3616999999999995,0.2773954318117723,0.3105407187139403,73.68896385012783,0.32158259901450437,3.342891972111222,1.0,0.0,1.0603082346775923,35.02169999999997,-1.3247346933789392,-0.44242673109546343,41.706243368452625,1.3910776727459244,11.312609867702273,-2.0,1.0,1.1653057391185562,-542.0569999999999,2025-02
harmonic,2025-02-07 14:20:00,2025-02-07 17:20:00,bull,-1.1332359623498864,2871.13,2855.73,2948.11,15.4,sl,1.004870129863599,1.0124025973960165,3.0,-0.01288371658899858,0.01693849053430331,59.03537305412402,0.1941115842710129,0.3568833505306644,-2.0,1.0,2.2687253613666227,-0.34369999999999434,0.06054296877323629,0.003921971014323783,50.25772389016222,0.20840771683241188,0.737623366450106,2.0,1.0,2.486218532564876,1.6152000000000308,-0.018338891193968036,-0.014823352977542635,49.28389236087699,0.15757134907884685,0.31312443174642923,-1.0,1.0,2.6927663987555093,-1.8551000000000009,0.48219913671160824,-0.05762361359845842,62.270609331828375,0.5076229251955735,2.4856620669141627,2.0,1.0,1.0956408822839832,67.20969999999997,1.4683477699061664,0.2400758726929531,76.10628012053716,0.9898052196855313,6.807191109927843,2.0,1.0,0.9640917172793658,345.1856000000001,2025-02
harmonic,2025-03-03 04:40:00,2025-03-13 02:40:00,bull,4.859980302035456,2867.38,2852.49,2941.84,14.89,tp,5.024513096003869,0.5805910006676912,238.0,-0.020063924849069874,0.013177814188333062,55.42288145619863,0.04405782511677177,0.1810062946485523,-2.0,1.0,0.5525354969574036,-0.25719999999999493,0.08734271503248679,0.03927508613820628,58.85693995095007,0.12206156961808272,0.7019564245612665,2.0,0.0,inf,0.16830000000002698,0.01767792549693612,-0.03312696418378903,47.999454297285574,0.11102419011143976,0.4227587632788546,-1.0,1.0,inf,-1.1623999999999997,-0.32129010671978636,0.12283682860185172,43.05439900465004,0.1163266481603262,0.8633337607840905,-2.0,1.0,1.1545892881920357,-44.164600000000036,0.6355346096462584,-0.5013303902663916,49.83934469756122,1.0842327279994866,4.482908635784287,2.0,1.0,0.04783987908136496,66.98360000000011,2025-03
fvg,2025-03-13 14:00:00,2025-03-28 01:00:00,bull,4.902224147891393,2951.92,2929.5,3064.0,22.42,tp,5.00468331844333,0.051382694022966344,347.0,0.04102738070692022,0.022817180044340055,59.56304249901751,0.10261550660685975,0.39908821454148696,2.0,1.0,0.8049573973663826,1.1394000000000057,0.1994999192521345,-0.0024663413152414796,65.37497737251371,0.21769779730883182,0.7261130211526535,2.0,1.0,1.5250637586843725,-5.621299999999975,0.055956555829075175,0.012159912242894269,60.6135864294045,0.147567597014654,0.3576594152563628,2.0,1.0,1.5543197936814956,-1.6202000000000005,0.30572010000143535,0.12049141845169321,68.8504136135582,0.413932151785303,2.416644397224758,2.0,1.0,1.8232764808421917,66.25339999999997,0.5163052177642538,-0.06969651952914716,61.822828848328655,1.0599390483322173,3.720693988583422,2.0,1.0,1.0802717574842569,2.3573000000001088,2025-03
fvg,2025-04-02 22:45:00,2025-04-03 10:30:00,bull,-1.0536931231499964,3144.16,3102.62,3351.85,41.54,sl,0.563023591717468,1.0108810784761348,11.75,0.10783336197374015,0.01786294544554388,66.2941931138314,0.18315088265389565,0.6645097432225027,2.0,1.0,5.846943537097527,0.871200000000006,0.05062604460389855,0.022396529285954963,56.05168924745809,0.3617369212907402,0.6882349335568785,2.0,1.0,0.0,2.8670000000000226,0.11155292911467785,0.05084258735706756,63.517856470627144,0.3220389190226334,0.8973258780950335,2.0,1.0,2.80917225950783,0.4879000000000008,0.3856264671429797,-0.06761133920519644,59.91130850033832,0.6017609313953808,2.0009289130205272,2.0,1.0,1.167142937188323,0.5990999999999644,1.4600997987516229,0.17681334040813507,77.32089016522696,0.8669507974001924,5.606294390390412,2.0,1.0,1.0997261900834625,172.60790000000011,2025-04
threevol,2025-04-10 00:20:00,2025-04-10 01:15:00,bull,-1.2535115099492782,3092.84,3084.12,3110.28,8.72,sl,0.9535550458606306,1.0292431192542935,0.9166666666666666,0.03935443532238926,0.015707153304092343,60.14110730919789,0.12210778935978468,0.3325650826509207,2.0,1.0,1.9327036599763874,-0.3191999999999932,0.6329756179125136,0.016879500206648877,62.835782195532104,0.7122804346030053,3.2035476122321676,2.0,1.0,0.8222468067987528,22.95290000000002,0.08868143623574493,-0.006193304507937626,56.857285579056274,0.1731305801311537,0.7155317487315938,2.0,1.0,2.2115542303391726,2.4322,0.223713001743526,0.4518895628997329,62.95263973411004,1.016090142008053,4.95640787548466,1.0,1.0,0.5872224064761105,32.560099999999956,0.47695033401188924,-0.3955476867805669,58.28938913474935,1.8969992083021574,6.644619192766263,2.0,1.0,1.4875715614862997,-62.13509999999991,2025-04
threevol,2025-04-10 18:40:00,2025-04-10 22:30:00,bull,1.6501382852627422,3173.3,3173.3,3186.32,6.51,tp,2.4145929339106202,0.8471582181129972,3.8333333333333335,0.06996319762069085,0.023111124849000443,65.96911518866979,0.12192290063526864,0.5046105132355979,2.0,1.0,0.5516735890544833,1.1808000000000067,0.7438799677484741,0.06604095222797901,74.08763927063609,0.5044605971214381,2.9913359193028817,2.0,1.0,0.7225240715268226,9.11190000000002,0.2856989352060231,-0.028904461825742182,63.34919107002426,0.26459883464378653,1.774052212853391,2.0,1.0,1.0532726852208776,4.6736,0.7827478745689278,0.512825290496353,71.28669102321888,1.1288279947822721,7.668203403238652,2.0,1.0,1.763241405608733,62.13939999999995,0.47695033401188924,-0.3955476867805669,58.28938913474935,1.8969992083021574,6.644619192766263,2.0,1.0,1.4875715614862997,-62.13509999999991,2025-04
harmonic,2025-03-14 03:55:00,2025-04-16 01:05:00,bull,4.959301870548642,2992.07,2935.69,3273.96,56.38,tp,5.018002837876874,0.6375487761606315,789.1666666666666,0.023481853289684492,0.01642340814353877,67.71689643384758,0.0467715007406782,0.21616905651467072,2.0,1.0,2.669789227166276,0.9557000000000055,0.4511123863238907,0.0006802690682852345,72.11361826335181,0.2597450038339221,2.678148861606376,2.0,1.0,0.4166209544706527,11.397300000000024,0.038956287169550345,-0.01420950784407407,56.31820421198134,0.10969591388996214,0.20418490648248946,2.0,1.0,0.6101970343286613,1.6735999999999995,0.5821501477663165,0.23883120556493204,80.18198669630533,0.4466840625899198,3.989673237607341,2.0,1.0,0.267013022524524,98.93049999999997,0.6765130985806826,0.07998697429429134,69.46682544651787,1.056169664549225,4.364507200818851,2.0,1.0,1.1037602344103237,106.66810000000011,2025-04
fvg,2025-04-16 20:25:00,2025-04-17 14:35:00,bull,-1.047029358564074,3338.24,3288.01,3589.38,50.23,sl,0.3825403145523063,1.0928727851859585,18.166666666666668,0.027163170501103583,-0.023937757710623692,52.26235806306955,0.07523224075002255,0.20611936842901096,2.0,1.0,0.8554319931565441,-0.11349999999999279,0.6971477049172858,0.05090457006362031,85.67947801435814,0.4175014948231922,2.669440223223408,2.0,1.0,1.036263698274968,36.21300000000002,0.21629167314084985,-0.015868559881194625,61.10272475718629,0.14576625511194247,0.841187149165212,2.0,1.0,0.5833682446585672,5.9834999999999985,0.9598969096843006,0.25568603184678224,82.6264471801824,0.6594348551450492,4.975000415952499,2.0,1.0,1.449773189927389,44.26829999999996,1.784124396193159,0.46143056991163384,70.07265201366764,2.044734884172527,11.255920034912036,2.0,1.0,0.6076296755178457,42.80900000000011,2025-04
harmonic,2025-05-08 01:00:00,2025-05-08 05:55:00,bull,-1.068903803131991,3393.26,3358.33,3567.92,34.93,sl,0.6139421700526415,1.1072144288545507,4.916666666666667,0.09726715499875783,0.003321937260730104,55.720204430133705,0.09986655579774333,0.550689336409869,2.0,1.0,4.361643835616438,0.5255000000000074,-0.0665837012100015,-0.04977967240905,50.46638655045309,0.3499978340410563,1.1022419112855628,-1.0,1.0,1.0194673726833827,2.358400000000021,0.027841863159664092,0.06276078356936075,57.31634806877248,0.12771761812136645,0.771662763669066,1.0,1.0,0.8793489798325274,1.6096999999999984,0.9147250703600122,-0.01097945164079052,63.111502281411504,0.9101537929016462,6.676272478104478,2.0,1.0,0.5388657762207139,58.65669999999996,1.088355352832682,-0.05918075847123965,62.05058757784811,1.6429492844585767,6.362152904659488,2.0,1.0,1.1435303057331039,-44.39189999999989,2025-05
fvg,2025-05-05 23:30:00,2025-05-08 17:05:00,bull,-1.076631046119235,3332.2,3301.32,3486.61,30.88,sl,3.414993523305016,1.0901878238306655,65.58333333333333,0.009986290863119566,0.003921360067849278,54.036554900836315,0.08293845212281642,0.18347724737935975,2.0,1.0,3.3906735751295334,-0.5448999999999926,0.5996065479306506,0.03567118482338165,79.12490468987873,0.32033008203784175,3.3539580562931097,2.0,1.0,inf,4.956400000000021,0.11656858039675289,-0.02510271755135165,62.22178713416257,0.10438797789022577,0.44168772532642886,2.0,1.0,1.0126487163431435,1.287099999999999,0.2907762765472161,0.35671946435572777,76.12640292091253,0.3617763801804295,3.563677964315062,1.0,1.0,1.3755369523086451,19.86749999999996,0.707847640940096,-0.6596674541751856,49.77605432614073,2.0519072244192285,5.992621229711341,2.0,1.0,0.09533627861397287,-67.40449999999989,2025-05
fib,2025-05-06 00:20:00,2025-05-08 17:05:00,bull,-1.0977332170880558,3325.61,3301.41,3446.63,24.2,sl,4.629958677666822,1.1188016528879503,64.75,0.006620919536887853,-0.008005703099878659,38.88779964275091,0.08038931950848979,0.16491002885270295,2.0,1.0,9.289473684210526,-0.7229999999999925,0.5935398972891369,0.024228995003580014,80.49668412100236,0.2766627436032713,3.158226976431064,2.0,1.0,3.7496216811115697,7.5617000000000205,0.10812120985882717,-0.018661530231768364,62.3369629528839,0.10197055198472774,0.22972729110983342,2.0,1.0,2.343436842756402,-0.173500000000001,0.40905654949916814,0.3799182946196443,77.10335447395765,0.383671743080697,4.1315931516393425,1.0,1.0,0.5633653673253283,32.98449999999996,0.7787608626590866,-0.4427749659097171,59.80206017768144,1.9986411759677105,5.780236787194807,2.0,1.0,0.8703234789216289,-58.57589999999989,2025-05
harmonic,2025-05-13 22:35:00,2025-05-14 11:55:00,bull,-1.0755257405592824,3251.9,3221.29,3404.93,30.61,sl,0.15632146357348,1.0681149950961566,13.333333333333334,0.0021044431838265513,-0.0028502189799830997,44.67535861908982,0.0296744840981044,0.05697557332147768,-1.0,1.0,0.6541850220264318,-0.08189999999999267,-0.003165491433436605,0.03455828441551204,51.47605469108655,0.3026080329357085,1.1153913079337465,1.0,0.0,0.0,7.399200000000021,0.02640355576360976,-0.00027909023269177455,54.26403839513927,0.07199904909403473,0.2843242885628347,2.0,0.0,0.1564200765974602,0.10249999999999827,-0.6649393598138607,-0.023201788681271086,37.0275775079498,0.7913803341173574,5.003082893461633,-2.0,0.0,0.5765678523422031,-5.964000000000042,0.5603409760982514,-0.3835973648344243,44.81242581359482,1.8347976559949968,5.685418970457859,2.0,1.0,1.121431434191048,-111.49759999999989,2025-05
threevol,2025-05-15 15:25:00,2025-05-15 19:40:00,bull,1.6842872412787875,3215.55,3215.55,3230.17,7.31,tp,2.0663474691919816,0.4685362517036017,4.25,0.17751110826707056,0.017583623095242022,71.83837277421955,0.1324136238906367,0.8505970546319902,2.0,1.0,1.273104880581516,1.1067000000000071,-0.11456887791824924,0.24287639444766254,60.31685515148465,0.5625465622439282,2.553985372577999,1.0,0.0,2.0306982291477613,4.71300000000002,0.34690075386981456,0.04574752770928218,74.77997230005043,0.2469428743714309,1.4400663895906651,2.0,1.0,1.5907328779767398,5.607399999999999,-1.084665240408777,-0.1698993752332765,35.6630163367052,0.8276029276581354,4.391489022566626,-2.0,0.0,0.9597764695335146,-41.29870000000004,0.11116846261911426,-0.5905189652903298,40.236411687244036,1.943182962152989,6.473124809744865,-1.0,1.0,1.268078950234644,-120.35449999999989,2025-05
threevol,2025-06-04 01:20:00,2025-06-04 02:40:00,bull,-0.30313455657492355,3363.1,3363.1,3378.96,7.93,be,1.1784363177657518,0.08890290037723729,1.3333333333333333,-0.001979099644127079,0.014793101348171517,61.958803847034524,0.10696184952279206,0.3659136369403762,2.0,1.0,3.582439024390244,0.6739000000000077,-0.02143660198279163,-0.013865306220863804,44.69229789214302,0.25021763339219405,0.6169221790256709,-1.0,1.0,1.0393398579927078,2.418000000000018,0.01650531133380033,-0.01034584659777036,54.56099066732622,0.12762573837840477,0.34532650563135286,2.0,1.0,3.0632431500947783,0.5303999999999982,0.4797128768819117,0.04482668476458854,63.03008154546495,0.575019795571765,4.45289092498545,2.0,1.0,0.26606873214837995,7.942399999999962,0.5428907929817304,0.15171957222218607,56.96665591195847,1.459129872472384,6.66897683036021,2.0,1.0,1.0715358213959119,31.40100000000011,2025-06
fvg,2025-06-06 05:55:00,2025-06-06 12:30:00,bull,-1.1769012082444918,3365.48,3351.92,3433.27,13.56,sl,0.15331858406967894,1.3408554572172682,6.583333333333333,-0.025302204158420705,-0.0404161429957465,29.48020313192289,0.07050794656360758,0.40745441560560763,-1.0,0.0,1.851138353765324,-0.5918999999999921,-0.02437093457543323,0.04084700728643266,56.7125089619223,0.2846557672065563,1.8027715780852578,-1.0,1.0,0.6448742624554319,-4.809399999999981,0.07953637496832217,-0.0013775283341382468,50.22191157954534,0.10815311880821464,0.5219395016793325,2.0,1.0,1.7303543913713404,0.603599999999998,0.2902334486327181,-0.0716965344767224,55.91666390878387,0.6501700829673825,1.5035959221998483,2.0,1.0,1.0774301440145475,-27.148100000000035,0.6663682339298712,0.18085306601870882,56.4942110364645,1.4564242640174467,6.283200719960479,2.0,1.0,1.114535718278655,26.420200000000108,2025-06
harmonic,2025-06-06 05:00:00,2025-06-06 12:30:00,bull,-1.1079701310576042,3374.15,3351.92,3485.29,22.23,sl,0.04039586144829707,1.207917228964441,7.5,0.06453714260985835,0.001226613052211902,66.18254971202279,0.05876776520639936,0.27975074533750144,2.0,1.0,0.6587537091988132,0.7069000000000079,-0.02437093457543323,0.04084700728643266,56.7125089619223,0.2846557672065563,1.8027715780852578,-1.0,1.0,0.6448742624554319,-4.809399999999981,0.09717487769571254,0.025367467781309924,67.36391272016195,0.11527840781470791,0.5068148232643372,2.0,1.0,0.8394453004622495,0.8773999999999981,0.2902334486327181,-0.0716965344767224,55.91666390878387,0.6501700829673825,1.5035959221998483,2.0,1.0,1.0774301440145475,-27.148100000000035,0.6663682339298712,0.18085306601870882,56.4942110364645,1.4564242640174467,6.283200719960479,2.0,1.0,1.114535718278655,26.420200000000108,2025-06
harmonic,2025-06-09 14:40:00,2025-06-10 01:30:00,bull,-1.2507897372678944,3317.76,3308.32,3364.96,9.44,sl,2.1509533898077056,1.2247881355802352,10.833333333333334,0.03230808696655329,0.0032905552983660533,48.400408449092026,0.1198618746888021,0.4674417888489133,2.0,1.0,1.2977272727272728,-0.7167999999999921,0.06979527310422719,0.021621426486592477,56.76400699783935,0.2924298908342943,0.8360823352270131,1.0,0.0,inf,1.092400000000017,0.02185827503735657,0.012475386340816644,55.285312435965,0.17441034102156622,0.38434648957329204,2.0,1.0,1.879848952969447,2.5406999999999984,-0.21477177697378094,0.04190659578237895,45.7003302255787,0.15113646699225983,1.8476434694775976,-2.0,1.0,1.052776759370799,-41.37490000000004,0.41414482952603004,-0.0684857746259241,50.91389780007987,1.4448804383423726,4.0742392463071955,2.0,1.0,0.04907939723945802,12.161600000000107,2025-06
threevol,2025-06-11 02:15:00,2025-06-11 09:05:00,bull,-0.3141953417042078,3335.35,3335.35,3350.53,7.59,be,1.7200263504385096,0.4152832674516549,6.833333333333333,0.013754170703329703,-0.02021100467338249,54.56882987020011,0.07542962777346869,0.28705079678983714,-1.0,1.0,1.104622871046229,-0.4043999999999922,0.04247295930338717,-0.004591578966310248,52.65513591883348,0.275570248019015,0.6677192572736059,2.0,1.0,1.2677721432349192,3.284300000000017,0.05620762126986427,0.017338429693764656,56.29921776946787,0.1548741378345778,0.556737822624635,2.0,1.0,0.7893143834715094,1.0391999999999983,-0.015197666500282373,0.07136519252117028,51.56899176732764,0.5092171749422642,1.110903601779823,1.0,1.0,0.35613825983313463,-1.133800000000039,0.3591982074820006,-0.08198162806998663,52.23791152820765,1.4259076850824148,3.944612382918191,2.0,1.0,1.057738381663923,1.2200000000001125,2025-06
fvg,2025-06-13 03:25:00,2025-06-17 03:20:00,bull,-1.0437252786767348,3429.7,3374.28,3706.8,55.42,sl,0.38587152652402795,1.018856008659289,95.91666666666667,0.1033290766272353,-0.06845477724331839,43.59656368854445,0.15026250568120728,0.67055351727202,2.0,1.0,0.6804605372935092,-0.945799999999992,0.45923674019207267,0.12532424486051777,79.5208797840166,0.33521552252909126,2.5331176319661934,2.0,1.0,2.1368127001430812,21.390500000000017,0.38341560421809273,0.06272036613019798,68.75595754020047,0.31908583032677057,2.536067405147438,2.0,1.0,2.0442194092827006,10.293299999999999,0.4622559683350362,0.18128046604000983,67.8962474842421,0.6731930052045113,3.007700094872646,2.0,1.0,0.30107508400436567,50.206099999999964,0.5349606413925542,0.08446990569269057,60.79531931411533,1.298472389136773,4.29631871430285,2.0,1.0,1.054456371653824,83.3079000000001,2025-06
harmonic,2025-06-10 12:30:00,2025-06-24 13:40:00,bull,-1.0583645443196004,3338.41,3297.87,3541.12,40.54,sl,2.779353724709478,1.0678835717783208,337.1666666666667,0.009065608143241624,-0.014643704855603693,56.9843853805958,0.08990712615059167,0.39836231905517416,-1.0,1.0,1.0974235104669887,-0.4595999999999921,0.09783511636732671,0.04897233355169975,61.44992204734757,0.27389760750192316,1.202984756695035,2.0,1.0,1.1767241379310347,-2.0013999999999834,0.11521371486804977,-0.00888810682215045,60.52478629277125,0.1342881073568521,0.4838235145611115,2.0,1.0,0.9803106541238241,2.0025999999999984,-0.056869923805103646,0.08700579322090246,54.734497094622434,0.3916122754776484,1.0606576439235782,1.0,1.0,1.0666655842574402,5.119799999999961,0.3837685146968811,-0.0780732696225763,52.071663661638105,1.4659137928406019,3.9504900730254042,2.0,1.0,0.9940914271242244,4.00460000000011,2025-06
harmonic,2025-06-25 06:00:00,2025-06-25 13:00:00,bull,-1.1582682753726046,3332.36,3317.35,3407.43,15.01,sl,0.2990006662205452,1.0289806795401244,7.0,0.028653873904470877,0.014085561871719464,59.18198136751026,0.04447725206397527,0.25101730578299486,2.0,1.0,1.7637655417406748,0.19700000000000836,-0.08703726587810119,0.08639646400915413,51.33461117979346,0.15781877243641892,1.0020783834221454,-2.0,0.0,0.6643016327830082,-1.0606999999999835,0.041184980374809804,-0.0024493798612077273,59.4328115743871,0.07640293097029183,0.24685882225691622,2.0,0.0,1.3418750000000002,-0.003300000000000858,-0.3924745107664358,-0.11496332287413433,38.13189014485402,0.6728522945965386,2.7200285196360885,-2.0,0.0,0.9441815313675526,-6.6662000000000345,0.25246024739016293,-0.2827445160681525,43.86123754059858,1.189707971491445,4.839276881319965,2.0,1.0,0.8651293996403521,-81.82209999999988,2025-06
harmonic,2025-06-25 18:20:00,2025-06-27 03:05:00,bull,-1.1095420456358704,3329.49,3307.86,3437.64,21.63,sl,0.9493758668472203,1.1218215441464492,32.75,-0.0018959719553021028,-0.013643259276204227,52.3550285577932,0.0653301796204447,0.39013811873187193,-1.0,1.0,0.6977215189873418,-0.08839999999999164,-0.038287131710963394,0.03265189623368905,50.34824524919482,0.24158914489407105,0.5937644659085323,-2.0,0.0,1.0145151047809127,-3.634499999999984,0.04599191924516601,0.010159349005673897,52.91788621171791,0.11012208384999042,0.7215832727048258,2.0,0.0,0.7495829471733086,2.4657999999999993,-0.3862416416584708,-0.054964076150754666,38.387756794440875,0.6116575861946733,2.8589901820805985,-2.0,0.0,1.7537999999999998,-0.24280000000003543,0.25246024739016293,-0.2827445160681525,43.86123754059858,1.189707971491445,4.839276881319965,2.0,1.0,0.8651293996403521,-81.82209999999988,2025-06
harmonic,2025-07-11 00:10:00,2025-07-22 14:25:00,bull,4.8730939895119,3326.09,3306.89,3422.08,19.2,tp,5.049427083307038,0.8601562499955372,278.25,0.013368228686421043,0.004015651426417991,55.58385253348288,0.04287791275226203,0.1368590639414845,2.0,1.0,1.4315169366715756,-0.0868999999999912,0.07346561952022478,-0.003930402709364381,55.63892576655085,0.20437023436823218,0.49163052494098886,2.0,1.0,0.2639116555948581,3.030300000000017,0.0311530166385089,-0.0024559374244239244,52.40760143367653,0.047070939744599964,0.08891748615541685,2.0,1.0,0.49303981871155717,0.07729999999999954,-0.019456445868002565,0.08174407662188989,54.04274463106234,0.41243272855206553,1.838219541330588,1.0,0.0,0.41589512278758145,10.617999999999958,-0.17373315341971787,-0.011503171857264165,48.428566426454196,1.0587888141291029,3.456493369816233,-1.0,1.0,0.9682054266205266,62.61810000000011,2025-07
fvg,2025-08-28 11:55:00,2025-09-09 00:00:00,bull,4.869331395348837,3403.59,3384.46,3499.22,19.13,tp,12.178515420741354,0.5099320439074291,276.0833333333333,0.06362342919382409,0.025150175994538677,71.5329186908022,0.05603347117465004,0.4746374557510742,2.0,1.0,1.0093720712277414,0.02910000000000902,0.0943282815325835,0.008931350679336725,58.31065883623265,0.1405279080266623,0.45201709649123034,2.0,1.0,3.639660005425445,-4.201499999999985,0.06396267828742698,0.013684349269570404,70.37824372255346,0.09137521449667124,0.344579765613292,2.0,1.0,3.0503763752171396,2.683399999999999,0.2405337222239101,0.02172052323942945,63.518556313464316,0.38796848998416056,1.3818200937370213,2.0,1.0,1.0024132730015083,32.39949999999997,0.18754781844778048,0.15015456933495855,59.85904464876942,0.760264058089248,3.148023373601884,2.0,1.0,0.9804255909746559,-136.79409999999984,2025-09
